#Data tag : online , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/fb),recorded(/fb),avgpu,source
401642:11472,82:82,03/08/26 02:53:25,STABLE BEAMS,6799,0.000002082,0.000002067,79.4,HFET
401642:11472,83:83,03/08/26 02:53:49,STABLE BEAMS,6799,0.000002082,0.000002067,79.4,HFET
401642:11472,84:84,03/08/26 02:54:12,STABLE BEAMS,6799,0.000002081,0.000002066,79.4,HFET
401642:11472,85:85,03/08/26 02:54:35,STABLE BEAMS,6799,0.000002081,0.000002066,79.4,HFET
401642:11472,86:86,03/08/26 02:54:59,STABLE BEAMS,6799,0.000002079,0.000002064,79.3,HFET
401642:11472,87:87,03/08/26 02:55:22,STABLE BEAMS,6799,0.000002073,0.000001731,79.1,HFET
401642:11472,88:88,03/08/26 02:55:45,STABLE BEAMS,6799,0.000002072,0.000001841,79.0,HFET
401642:11472,89:89,03/08/26 02:56:08,STABLE BEAMS,6799,0.000002069,0.000002054,78.9,HFET
401642:11472,90:90,03/08/26 02:56:32,STABLE BEAMS,6799,0.000002068,0.000002053,78.9,HFET
401642:11472,91:91,03/08/26 02:56:55,STABLE BEAMS,6799,0.000002068,0.000002053,78.9,HFET
401642:11472,92:92,03/08/26 02:57:18,STABLE BEAMS,6799,0.000002063,0.000002019,78.7,HFET
401642:11472,93:93,03/08/26 02:57:42,STABLE BEAMS,6799,0.000002060,0.000002045,78.6,HFET
401642:11472,94:94,03/08/26 02:58:05,STABLE BEAMS,6799,0.000002063,0.000002048,78.7,HFET
401642:11472,95:95,03/08/26 02:58:28,STABLE BEAMS,6799,0.000002063,0.000001647,78.7,HFET
401642:11472,96:96,03/08/26 02:58:52,STABLE BEAMS,6799,0.000002062,0.000001350,78.7,HFET
401642:11472,97:97,03/08/26 02:59:15,STABLE BEAMS,6799,0.000002061,0.000002046,78.6,HFET
401642:11472,98:98,03/08/26 02:59:38,STABLE BEAMS,6799,0.000002058,0.000002043,78.5,HFET
401642:11472,99:99,03/08/26 03:00:02,STABLE BEAMS,6799,0.000002058,0.000002043,78.5,HFET
401642:11472,100:100,03/08/26 03:00:25,STABLE BEAMS,6799,0.000002058,0.000002043,78.5,HFET
401642:11472,101:101,03/08/26 03:00:48,STABLE BEAMS,6799,0.000002056,0.000002041,78.4,HFET
401642:11472,102:102,03/08/26 03:01:12,STABLE BEAMS,6799,0.000002053,0.000002039,78.3,HFET
401642:11472,103:103,03/08/26 03:01:35,STABLE BEAMS,6799,0.000002052,0.000002037,78.3,HFET
401642:11472,104:104,03/08/26 03:01:58,STABLE BEAMS,6799,0.000002051,0.000002036,78.2,HFET
401642:11472,105:105,03/08/26 03:02:21,STABLE BEAMS,6799,0.000002048,0.000002033,78.1,HFET
401642:11472,106:106,03/08/26 03:02:45,STABLE BEAMS,6799,0.000002046,0.000001525,78.0,HFET
401642:11472,107:107,03/08/26 03:03:08,STABLE BEAMS,6799,0.000002047,0.000002032,78.1,HFET
401642:11472,108:108,03/08/26 03:03:31,STABLE BEAMS,6799,0.000002045,0.000002030,78.0,HFET
401642:11472,109:109,03/08/26 03:03:55,STABLE BEAMS,6799,0.000002043,0.000002028,77.9,HFET
401642:11472,110:110,03/08/26 03:04:18,STABLE BEAMS,6799,0.000002041,0.000002026,77.9,HFET
401642:11472,111:111,03/08/26 03:04:41,STABLE BEAMS,6799,0.000002041,0.000002026,77.9,HFET
401642:11472,112:112,03/08/26 03:05:05,STABLE BEAMS,6799,0.000002043,0.000002028,77.9,HFET
401642:11472,113:113,03/08/26 03:05:28,STABLE BEAMS,6799,0.000002039,0.000002024,77.8,HFET
401642:11472,114:114,03/08/26 03:05:51,STABLE BEAMS,6799,0.000002037,0.000002023,77.7,HFET
401642:11472,115:115,03/08/26 03:06:15,STABLE BEAMS,6799,0.000002035,0.000002020,77.6,HFET
401642:11472,116:116,03/08/26 03:06:38,STABLE BEAMS,6799,0.000002034,0.000002019,77.6,HFET
401642:11472,117:117,03/08/26 03:07:01,STABLE BEAMS,6799,0.000002041,0.000002026,77.8,HFET
401642:11472,118:118,03/08/26 03:07:25,STABLE BEAMS,6799,0.000002085,0.000002070,79.5,HFET
401642:11472,119:119,03/08/26 03:07:48,STABLE BEAMS,6799,0.000002093,0.000002048,79.8,HFET
401642:11472,120:120,03/08/26 03:08:11,STABLE BEAMS,6799,0.000002092,0.000002077,79.8,HFET
401642:11472,121:121,03/08/26 03:08:34,STABLE BEAMS,6799,0.000002091,0.000002076,79.8,HFET
401642:11472,122:122,03/08/26 03:08:58,STABLE BEAMS,6799,0.000002089,0.000002074,79.7,HFET
401642:11472,123:123,03/08/26 03:09:21,STABLE BEAMS,6799,0.000002088,0.000002073,79.6,HFET
401642:11472,124:124,03/08/26 03:09:44,STABLE BEAMS,6799,0.000002086,0.000002071,79.6,HFET
401642:11472,125:125,03/08/26 03:10:08,STABLE BEAMS,6799,0.000002082,0.000002068,79.4,HFET
401642:11472,126:126,03/08/26 03:10:31,STABLE BEAMS,6799,0.000002074,0.000002059,79.1,HFET
401642:11472,127:127,03/08/26 03:10:54,STABLE BEAMS,6799,0.000002070,0.000002055,79.0,HFET
401642:11472,128:128,03/08/26 03:11:18,STABLE BEAMS,6799,0.000002077,0.000002063,79.2,HFET
401642:11472,129:129,03/08/26 03:11:41,STABLE BEAMS,6799,0.000002079,0.000002065,79.3,HFET
401642:11472,130:130,03/08/26 03:12:04,STABLE BEAMS,6799,0.000002077,0.000002062,79.2,HFET
401642:11472,131:131,03/08/26 03:12:28,STABLE BEAMS,6799,0.000002077,0.000002062,79.2,HFET
401642:11472,132:132,03/08/26 03:12:51,STABLE BEAMS,6799,0.000002080,0.000002035,79.4,HFET
401642:11472,133:133,03/08/26 03:13:14,STABLE BEAMS,6799,0.000002081,0.000002067,79.4,HFET
401642:11472,134:134,03/08/26 03:13:37,STABLE BEAMS,6799,0.000002082,0.000002067,79.4,HFET
401642:11472,135:135,03/08/26 03:14:01,STABLE BEAMS,6799,0.000002081,0.000002066,79.4,HFET
401642:11472,136:136,03/08/26 03:14:24,STABLE BEAMS,6799,0.000002081,0.000002066,79.4,HFET
401642:11472,137:137,03/08/26 03:14:47,STABLE BEAMS,6799,0.000002077,0.000002063,79.2,HFET
401642:11472,138:138,03/08/26 03:15:11,STABLE BEAMS,6799,0.000002075,0.000002060,79.2,HFET
401642:11472,139:139,03/08/26 03:15:34,STABLE BEAMS,6799,0.000002075,0.000002060,79.2,HFET
401642:11472,140:140,03/08/26 03:15:57,STABLE BEAMS,6799,0.000002075,0.000002059,79.1,HFET
401642:11472,141:141,03/08/26 03:16:21,STABLE BEAMS,6799,0.000002073,0.000002058,79.1,HFET
401642:11472,142:142,03/08/26 03:16:44,STABLE BEAMS,6799,0.000002071,0.000002056,79.0,HFET
401642:11472,143:143,03/08/26 03:17:07,STABLE BEAMS,6799,0.000002070,0.000002055,79.0,HFET
401642:11472,144:144,03/08/26 03:17:31,STABLE BEAMS,6799,0.000002068,0.000002052,78.9,HFET
401642:11472,145:145,03/08/26 03:17:54,STABLE BEAMS,6799,0.000002066,0.000002021,78.8,HFET
401642:11472,146:146,03/08/26 03:18:17,STABLE BEAMS,6799,0.000002065,0.000002049,78.8,HFET
401642:11472,147:147,03/08/26 03:18:41,STABLE BEAMS,6799,0.000002063,0.000002048,78.7,HFET
401642:11472,148:148,03/08/26 03:19:04,STABLE BEAMS,6799,0.000002061,0.000002046,78.6,HFET
401642:11472,149:149,03/08/26 03:19:27,STABLE BEAMS,6799,0.000002059,0.000002044,78.5,HFET
401642:11472,150:150,03/08/26 03:19:51,STABLE BEAMS,6799,0.000002058,0.000002043,78.5,HFET
401642:11472,151:151,03/08/26 03:20:14,STABLE BEAMS,6799,0.000002057,0.000002043,78.5,HFET
401642:11472,152:152,03/08/26 03:20:37,STABLE BEAMS,6799,0.000002055,0.000002041,78.4,HFET
401642:11472,153:153,03/08/26 03:21:00,STABLE BEAMS,6799,0.000002054,0.000002039,78.3,HFET
401642:11472,154:154,03/08/26 03:21:24,STABLE BEAMS,6799,0.000002052,0.000002037,78.3,HFET
401642:11472,155:155,03/08/26 03:21:47,STABLE BEAMS,6799,0.000002050,0.000002035,78.2,HFET
401642:11472,156:156,03/08/26 03:22:10,STABLE BEAMS,6799,0.000002050,0.000002035,78.2,HFET
401642:11472,157:157,03/08/26 03:22:34,STABLE BEAMS,6799,0.000002048,0.000002033,78.1,HFET
401642:11472,158:158,03/08/26 03:22:57,STABLE BEAMS,6799,0.000002045,0.000002001,78.0,HFET
401642:11472,159:159,03/08/26 03:23:20,STABLE BEAMS,6799,0.000002042,0.000002027,77.9,HFET
401642:11472,160:160,03/08/26 03:23:44,STABLE BEAMS,6799,0.000002039,0.000002024,77.8,HFET
401642:11472,161:161,03/08/26 03:24:07,STABLE BEAMS,6799,0.000002040,0.000002025,77.8,HFET
401642:11472,162:162,03/08/26 03:24:30,STABLE BEAMS,6799,0.000002039,0.000002024,77.8,HFET
401642:11472,163:163,03/08/26 03:24:54,STABLE BEAMS,6799,0.000002036,0.000002021,77.7,HFET
401642:11472,164:164,03/08/26 03:25:17,STABLE BEAMS,6799,0.000002034,0.000002019,77.6,HFET
401642:11472,165:165,03/08/26 03:25:40,STABLE BEAMS,6799,0.000002034,0.000002019,77.6,HFET
401642:11472,166:166,03/08/26 03:26:03,STABLE BEAMS,6799,0.000002033,0.000002018,77.5,HFET
401642:11472,167:167,03/08/26 03:26:27,STABLE BEAMS,6799,0.000002033,0.000002018,77.6,HFET
401642:11472,168:168,03/08/26 03:26:50,STABLE BEAMS,6799,0.000002032,0.000002017,77.5,HFET
401642:11472,169:169,03/08/26 03:27:13,STABLE BEAMS,6799,0.000002030,0.000002015,77.4,HFET
401642:11472,170:170,03/08/26 03:27:37,STABLE BEAMS,6799,0.000002028,0.000001985,77.4,HFET
401642:11472,171:171,03/08/26 03:28:00,STABLE BEAMS,6799,0.000002027,0.000002012,77.3,HFET
401642:11472,172:172,03/08/26 03:28:23,STABLE BEAMS,6799,0.000002025,0.000002011,77.3,HFET
401642:11472,173:173,03/08/26 03:28:47,STABLE BEAMS,6799,0.000002027,0.000002012,77.3,HFET
401642:11472,174:174,03/08/26 03:29:10,STABLE BEAMS,6799,0.000002051,0.000002036,78.2,HFET
401642:11472,175:175,03/08/26 03:29:33,STABLE BEAMS,6799,0.000002066,0.000002052,78.8,HFET
401642:11472,176:176,03/08/26 03:29:57,STABLE BEAMS,6799,0.000002066,0.000002051,78.8,HFET
401642:11472,177:177,03/08/26 03:30:20,STABLE BEAMS,6799,0.000002065,0.000002051,78.8,HFET
401642:11472,178:178,03/08/26 03:30:43,STABLE BEAMS,6799,0.000002063,0.000002048,78.7,HFET
401642:11472,179:179,03/08/26 03:31:06,STABLE BEAMS,6799,0.000002062,0.000002047,78.7,HFET
401642:11472,180:180,03/08/26 03:31:30,STABLE BEAMS,6799,0.000002060,0.000002045,78.6,HFET
401642:11472,181:181,03/08/26 03:31:53,STABLE BEAMS,6799,0.000002058,0.000002043,78.5,HFET
401642:11472,182:182,03/08/26 03:32:16,STABLE BEAMS,6799,0.000002056,0.000002041,78.4,HFET
401642:11472,183:183,03/08/26 03:32:40,STABLE BEAMS,6799,0.000002051,0.000002008,78.3,HFET
401642:11472,184:184,03/08/26 03:33:03,STABLE BEAMS,6799,0.000002052,0.000002037,78.3,HFET
401642:11472,185:185,03/08/26 03:33:26,STABLE BEAMS,6799,0.000002052,0.000002038,78.3,HFET
401642:11472,186:186,03/08/26 03:33:50,STABLE BEAMS,6799,0.000002050,0.000002035,78.2,HFET
401642:11472,187:187,03/08/26 03:34:13,STABLE BEAMS,6799,0.000002047,0.000002032,78.1,HFET
401642:11472,188:188,03/08/26 03:34:36,STABLE BEAMS,6799,0.000002047,0.000002033,78.1,HFET
401642:11472,189:189,03/08/26 03:35:00,STABLE BEAMS,6799,0.000002047,0.000002032,78.1,HFET
401642:11472,190:190,03/08/26 03:35:23,STABLE BEAMS,6799,0.000002045,0.000002031,78.0,HFET
401642:11472,191:191,03/08/26 03:35:46,STABLE BEAMS,6799,0.000002043,0.000002028,77.9,HFET
401642:11472,192:192,03/08/26 03:36:10,STABLE BEAMS,6799,0.000002041,0.000002026,77.9,HFET
401642:11472,193:193,03/08/26 03:36:33,STABLE BEAMS,6799,0.000002040,0.000002026,77.8,HFET
401642:11472,194:194,03/08/26 03:36:56,STABLE BEAMS,6799,0.000002039,0.000002023,77.8,HFET
401642:11472,195:195,03/08/26 03:37:20,STABLE BEAMS,6799,0.000002037,0.000002023,77.7,HFET
401642:11472,196:196,03/08/26 03:37:43,STABLE BEAMS,6799,0.000002035,0.000001991,77.6,HFET
401642:11472,197:197,03/08/26 03:38:06,STABLE BEAMS,6799,0.000002033,0.000002018,77.6,HFET
401642:11472,198:198,03/08/26 03:38:29,STABLE BEAMS,6799,0.000002031,0.000002017,77.5,HFET
401642:11472,199:199,03/08/26 03:38:53,STABLE BEAMS,6799,0.000002030,0.000002015,77.4,HFET
401642:11472,200:200,03/08/26 03:39:16,STABLE BEAMS,6799,0.000002030,0.000002015,77.4,HFET
401642:11472,201:201,03/08/26 03:39:39,STABLE BEAMS,6799,0.000002028,0.000002013,77.3,HFET
401642:11472,202:202,03/08/26 03:40:03,STABLE BEAMS,6799,0.000002028,0.000002013,77.4,HFET
401642:11472,203:203,03/08/26 03:40:26,STABLE BEAMS,6799,0.000002067,0.000002052,78.9,HFET
401642:11472,204:204,03/08/26 03:40:49,STABLE BEAMS,6799,0.000002142,0.000002126,81.7,HFET
401642:11472,205:205,03/08/26 03:41:13,STABLE BEAMS,6799,0.000002183,0.000002167,83.3,HFET
401642:11472,206:206,03/08/26 03:41:36,STABLE BEAMS,6799,0.000002185,0.000002169,83.4,HFET
401642:11472,207:207,03/08/26 03:41:59,STABLE BEAMS,6799,0.000002184,0.000002168,83.3,HFET
401642:11472,208:208,03/08/26 03:42:23,STABLE BEAMS,6799,0.000002182,0.000002166,83.2,HFET
401642:11472,209:209,03/08/26 03:42:46,STABLE BEAMS,6799,0.000002176,0.000002129,83.0,HFET
401642:11472,210:210,03/08/26 03:43:09,STABLE BEAMS,6799,0.000002173,0.000002157,82.9,HFET
401642:11472,211:211,03/08/26 03:43:32,STABLE BEAMS,6799,0.000002171,0.000002156,82.8,HFET
401642:11472,212:212,03/08/26 03:43:56,STABLE BEAMS,6799,0.000002166,0.000002150,82.6,HFET
401642:11472,213:213,03/08/26 03:44:19,STABLE BEAMS,6799,0.000002158,0.000002142,82.3,HFET
401642:11472,214:214,03/08/26 03:44:42,STABLE BEAMS,6799,0.000002160,0.000002145,82.4,HFET
401642:11472,215:215,03/08/26 03:45:06,STABLE BEAMS,6799,0.000002158,0.000002143,82.3,HFET
401642:11472,216:216,03/08/26 03:45:29,STABLE BEAMS,6799,0.000002163,0.000002148,82.5,HFET
401642:11472,217:217,03/08/26 03:45:52,STABLE BEAMS,6799,0.000002162,0.000002146,82.5,HFET
401642:11472,218:218,03/08/26 03:46:16,STABLE BEAMS,6799,0.000002161,0.000002146,82.4,HFET
401642:11472,219:219,03/08/26 03:46:39,STABLE BEAMS,6799,0.000002155,0.000002139,82.2,HFET
401642:11472,220:220,03/08/26 03:47:02,STABLE BEAMS,6799,0.000002153,0.000002137,82.1,HFET
401642:11472,221:221,03/08/26 03:47:26,STABLE BEAMS,6799,0.000002155,0.000002140,82.2,HFET
401642:11472,222:222,03/08/26 03:47:49,STABLE BEAMS,6799,0.000002159,0.000002112,82.3,HFET
401642:11472,223:223,03/08/26 03:48:12,STABLE BEAMS,6799,0.000002156,0.000002140,82.2,HFET
401642:11472,224:224,03/08/26 03:48:36,STABLE BEAMS,6799,0.000002126,0.000002110,81.1,HFET
401642:11472,225:225,03/08/26 03:48:59,STABLE BEAMS,6799,0.000002123,0.000002108,81.0,HFET
401642:11472,226:226,03/08/26 03:49:22,STABLE BEAMS,6799,0.000002123,0.000002108,81.0,HFET
401642:11472,227:227,03/08/26 03:49:45,STABLE BEAMS,6799,0.000002120,0.000002104,80.9,HFET
401642:11472,228:228,03/08/26 03:50:09,STABLE BEAMS,6799,0.000002117,0.000002102,80.8,HFET
401642:11472,229:229,03/08/26 03:50:32,STABLE BEAMS,6799,0.000002117,0.000002102,80.7,HFET
401642:11472,230:230,03/08/26 03:50:55,STABLE BEAMS,6799,0.000002115,0.000002100,80.7,HFET
401642:11472,231:231,03/08/26 03:51:19,STABLE BEAMS,6799,0.000002111,0.000002096,80.5,HFET
401642:11472,232:232,03/08/26 03:51:42,STABLE BEAMS,6799,0.000002110,0.000002094,80.5,HFET
401642:11472,233:233,03/08/26 03:52:05,STABLE BEAMS,6799,0.000002111,0.000002096,80.5,HFET
401642:11472,234:234,03/08/26 03:52:29,STABLE BEAMS,6799,0.000002109,0.000002094,80.4,HFET
401642:11472,235:235,03/08/26 03:52:52,STABLE BEAMS,6799,0.000002107,0.000002062,80.4,HFET
401642:11472,236:236,03/08/26 03:53:15,STABLE BEAMS,6799,0.000002106,0.000002090,80.3,HFET
401642:11472,237:237,03/08/26 03:53:39,STABLE BEAMS,6799,0.000002104,0.000002088,80.3,HFET
401642:11472,238:238,03/08/26 03:54:02,STABLE BEAMS,6799,0.000002102,0.000002087,80.2,HFET
401642:11472,239:239,03/08/26 03:54:25,STABLE BEAMS,6799,0.000002101,0.000002086,80.1,HFET
401642:11472,240:240,03/08/26 03:54:48,STABLE BEAMS,6799,0.000002099,0.000002084,80.1,HFET
401642:11472,241:241,03/08/26 03:55:12,STABLE BEAMS,6799,0.000002097,0.000002081,80.0,HFET
401642:11472,242:242,03/08/26 03:55:35,STABLE BEAMS,6799,0.000002094,0.000002079,79.9,HFET
401642:11472,243:243,03/08/26 03:55:58,STABLE BEAMS,6799,0.000002092,0.000002076,79.8,HFET
401642:11472,244:244,03/08/26 03:56:22,STABLE BEAMS,6799,0.000002091,0.000002076,79.8,HFET
401642:11472,245:245,03/08/26 03:56:45,STABLE BEAMS,6799,0.000002089,0.000002074,79.7,HFET
401642:11472,246:246,03/08/26 03:57:08,STABLE BEAMS,6799,0.000002087,0.000002072,79.6,HFET
401642:11472,247:247,03/08/26 03:57:32,STABLE BEAMS,6799,0.000002088,0.000002073,79.6,HFET
401642:11472,248:248,03/08/26 03:57:55,STABLE BEAMS,6799,0.000002087,0.000002040,79.6,HFET
401642:11472,249:249,03/08/26 03:58:18,STABLE BEAMS,6799,0.000002086,0.000002070,79.6,HFET
401642:11472,250:250,03/08/26 03:58:42,STABLE BEAMS,6799,0.000002084,0.000002068,79.5,HFET
401642:11472,251:251,03/08/26 03:59:05,STABLE BEAMS,6799,0.000002082,0.000002067,79.4,HFET
401642:11472,252:252,03/08/26 03:59:28,STABLE BEAMS,6799,0.000002081,0.000002066,79.4,HFET
401642:11472,253:253,03/08/26 03:59:52,STABLE BEAMS,6799,0.000002078,0.000002062,79.3,HFET
401642:11472,254:254,03/08/26 04:00:15,STABLE BEAMS,6799,0.000002076,0.000002061,79.2,HFET
401642:11472,255:255,03/08/26 04:00:38,STABLE BEAMS,6799,0.000002078,0.000002063,79.3,HFET
401642:11472,256:256,03/08/26 04:01:01,STABLE BEAMS,6799,0.000002074,0.000002059,79.1,HFET
401642:11472,257:257,03/08/26 04:01:25,STABLE BEAMS,6799,0.000002071,0.000002056,79.0,HFET
401642:11472,258:258,03/08/26 04:01:48,STABLE BEAMS,6799,0.000002070,0.000002054,78.9,HFET
401642:11472,259:259,03/08/26 04:02:11,STABLE BEAMS,6799,0.000002070,0.000002055,79.0,HFET
401642:11472,260:260,03/08/26 04:02:35,STABLE BEAMS,6799,0.000002068,0.000002053,78.9,HFET
401642:11472,261:261,03/08/26 04:02:58,STABLE BEAMS,6799,0.000002066,0.000002022,78.8,HFET
401642:11472,262:262,03/08/26 04:03:21,STABLE BEAMS,6799,0.000002064,0.000002049,78.7,HFET
401642:11472,263:263,03/08/26 04:03:45,STABLE BEAMS,6799,0.000002062,0.000002048,78.7,HFET
401642:11472,264:264,03/08/26 04:04:08,STABLE BEAMS,6799,0.000002060,0.000002045,78.6,HFET
401642:11472,265:265,03/08/26 04:04:31,STABLE BEAMS,6799,0.000002058,0.000002044,78.5,HFET
401642:11472,266:266,03/08/26 04:04:55,STABLE BEAMS,6799,0.000002056,0.000002041,78.4,HFET
401642:11472,267:267,03/08/26 04:05:18,STABLE BEAMS,6799,0.000002054,0.000002039,78.4,HFET
401642:11472,268:268,03/08/26 04:05:41,STABLE BEAMS,6799,0.000002055,0.000002040,78.4,HFET
401642:11472,269:269,03/08/26 04:06:04,STABLE BEAMS,6799,0.000002054,0.000002039,78.3,HFET
401642:11472,270:270,03/08/26 04:06:28,STABLE BEAMS,6799,0.000002052,0.000002038,78.3,HFET
401642:11472,271:271,03/08/26 04:06:51,STABLE BEAMS,6799,0.000002051,0.000002036,78.2,HFET
401642:11472,272:272,03/08/26 04:07:14,STABLE BEAMS,6799,0.000002049,0.000002034,78.1,HFET
401642:11472,273:273,03/08/26 04:07:38,STABLE BEAMS,6799,0.000002047,0.000002032,78.1,HFET
401642:11472,274:274,03/08/26 04:08:01,STABLE BEAMS,6799,0.000002044,0.000002001,78.0,HFET
401642:11472,275:275,03/08/26 04:08:24,STABLE BEAMS,6799,0.000002044,0.000002030,78.0,HFET
401642:11472,276:276,03/08/26 04:08:48,STABLE BEAMS,6799,0.000002044,0.000002029,78.0,HFET
401642:11472,277:277,03/08/26 04:09:11,STABLE BEAMS,6799,0.000002040,0.000002026,77.8,HFET
401642:11472,278:278,03/08/26 04:09:34,STABLE BEAMS,6799,0.000002038,0.000002024,77.8,HFET
401642:11472,279:279,03/08/26 04:09:58,STABLE BEAMS,6799,0.000002039,0.000002025,77.8,HFET
401642:11472,280:280,03/08/26 04:10:21,STABLE BEAMS,6799,0.000002037,0.000002023,77.7,HFET
401642:11472,281:281,03/08/26 04:10:44,STABLE BEAMS,6799,0.000002036,0.000002022,77.7,HFET
401642:11472,282:282,03/08/26 04:11:08,STABLE BEAMS,6799,0.000002034,0.000002019,77.6,HFET
401642:11472,283:283,03/08/26 04:11:31,STABLE BEAMS,6799,0.000002032,0.000002017,77.5,HFET
401642:11472,284:284,03/08/26 04:11:54,STABLE BEAMS,6799,0.000002031,0.000002017,77.5,HFET
401642:11472,285:285,03/08/26 04:12:17,STABLE BEAMS,6799,0.000002028,0.000002014,77.4,HFET
401642:11472,286:286,03/08/26 04:12:41,STABLE BEAMS,6799,0.000002027,0.000002012,77.3,HFET
401642:11472,287:287,03/08/26 04:13:04,STABLE BEAMS,6799,0.000002027,0.000001984,77.3,HFET
401642:11472,288:288,03/08/26 04:13:27,STABLE BEAMS,6799,0.000002024,0.000002009,77.2,HFET
401642:11472,289:289,03/08/26 04:13:51,STABLE BEAMS,6799,0.000002021,0.000002006,77.1,HFET
401642:11472,290:290,03/08/26 04:14:14,STABLE BEAMS,6799,0.000002021,0.000002007,77.1,HFET
401642:11472,291:291,03/08/26 04:14:37,STABLE BEAMS,6799,0.000002020,0.000002005,77.0,HFET
401642:11472,292:292,03/08/26 04:15:01,STABLE BEAMS,6799,0.000002019,0.000002005,77.0,HFET
401642:11472,293:293,03/08/26 04:15:24,STABLE BEAMS,6799,0.000002017,0.000002002,76.9,HFET
401642:11472,294:294,03/08/26 04:15:47,STABLE BEAMS,6799,0.000002020,0.000002005,77.0,HFET
401642:11472,295:295,03/08/26 04:16:11,STABLE BEAMS,6799,0.000002086,0.000002071,79.6,HFET
401642:11472,296:296,03/08/26 04:16:34,STABLE BEAMS,6799,0.000002170,0.000002155,82.8,HFET
401642:11472,297:297,03/08/26 04:16:57,STABLE BEAMS,6799,0.000002185,0.000002169,83.3,HFET
401642:11472,298:298,03/08/26 04:17:20,STABLE BEAMS,6799,0.000002184,0.000002168,83.3,HFET
401642:11472,299:299,03/08/26 04:17:44,STABLE BEAMS,6799,0.000002182,0.000002135,83.2,HFET
401642:11472,300:300,03/08/26 04:18:07,STABLE BEAMS,6799,0.000002181,0.000002165,83.2,HFET
401642:11472,301:301,03/08/26 04:18:30,STABLE BEAMS,6799,0.000002178,0.000002163,83.1,HFET
401642:11472,302:302,03/08/26 04:18:54,STABLE BEAMS,6799,0.000002174,0.000002158,82.9,HFET
401642:11472,303:303,03/08/26 04:19:17,STABLE BEAMS,6799,0.000002175,0.000002160,83.0,HFET
401642:11472,304:304,03/08/26 04:19:40,STABLE BEAMS,6799,0.000002170,0.000002154,82.8,HFET
401642:11472,305:305,03/08/26 04:20:04,STABLE BEAMS,6799,0.000002170,0.000002155,82.8,HFET
401642:11472,306:306,03/08/26 04:20:27,STABLE BEAMS,6799,0.000002170,0.000002155,82.8,HFET
401642:11472,307:307,03/08/26 04:20:50,STABLE BEAMS,6799,0.000002168,0.000002152,82.7,HFET
401642:11472,308:308,03/08/26 04:21:14,STABLE BEAMS,6799,0.000002163,0.000002148,82.5,HFET
401642:11472,309:309,03/08/26 04:21:37,STABLE BEAMS,6799,0.000002163,0.000002147,82.5,HFET
401642:11472,310:310,03/08/26 04:22:00,STABLE BEAMS,6799,0.000002163,0.000002147,82.5,HFET
401642:11472,311:311,03/08/26 04:22:24,STABLE BEAMS,6799,0.000002159,0.000002143,82.4,HFET
401642:11472,312:312,03/08/26 04:22:47,STABLE BEAMS,6799,0.000002156,0.000002110,82.2,HFET
401642:11472,313:313,03/08/26 04:23:10,STABLE BEAMS,6799,0.000002156,0.000002141,82.3,HFET
401642:11472,314:314,03/08/26 04:23:33,STABLE BEAMS,6799,0.000002155,0.000002140,82.2,HFET
401642:11472,315:315,03/08/26 04:23:57,STABLE BEAMS,6799,0.000002153,0.000002137,82.1,HFET
401642:11472,316:316,03/08/26 04:24:20,STABLE BEAMS,6799,0.000002152,0.000001812,82.1,HFET
401642:11472,317:317,03/08/26 04:24:43,STABLE BEAMS,6799,0.000002148,0.000002132,81.9,HFET
401642:11472,318:318,03/08/26 04:25:07,STABLE BEAMS,6799,0.000002144,0.000002129,81.8,HFET
401642:11472,319:319,03/08/26 04:25:30,STABLE BEAMS,6799,0.000002146,0.000002131,81.9,HFET
401642:11472,320:320,03/08/26 04:25:53,STABLE BEAMS,6799,0.000002144,0.000002128,81.8,HFET
401642:11472,321:321,03/08/26 04:26:17,STABLE BEAMS,6799,0.000002143,0.000002127,81.7,HFET
401642:11472,322:322,03/08/26 04:26:40,STABLE BEAMS,6799,0.000002141,0.000002125,81.7,HFET
401642:11472,323:323,03/08/26 04:27:03,STABLE BEAMS,6799,0.000002138,0.000002123,81.6,HFET
